Yorum,Label
telefonu satın almadan yorum yapanlara aldanmayın telefon 4 gün önce geldi arka kapak kalitesiz demişler bir kere arkada kapak yok kapak açılmıyorki cam parlak kaliteli bir malzemeden yapılmış telefon efsane tavsiye ederim memnunuz,1
ben normalde s8 plus klullanıyorum telefonu baba ma aldım tabi 1 gün merakımı gidermek akşama kadar kullandım ekran kalitesi olsun ekran kasa oranı tasarımı zaten batarya değinmeyeceğim bile tek kelime efsane dediğim s8 plus kullanan olarak fiyatına göre başarılı buldum,1
telefonu ben aldim kullaniyorum alacak arkadaslar ekranin telefon milletin eline gecmeden ekran hakkinda olumsuz yorumalr yapildi ekrani cok guzel samsug arayuzu bir gorsel solen olusmus derse desin android arayuzu konusunda samsungun uzerine yok ben kolay kolay yorum yapmam buradaki yorumleri gorunce yorum yapma ihtiyaci duydum piliekran kalitesibataryasiislemcisimalzeme kalitesi fiyatiarayuzu muazzam bir telefon hele telefon gorusmesinde ses kalitesi inanilmaz ekran govde orani harika inanmicaksiniz kulakligi bile guzel kulagini hic acitmiyor 5000 mah batarya cabuk doluyor pls tft inadina harika esimde mi 8 lite var ekranin arayuz uyumu m20 iyi youtube deneyimi cok iyi alacak arkadaslar gonul rahatligi alabilirler almak istemeyen telefonu kotulemesin zaten almayacaksiniz,1
fiyatına göre gercekten cok iyi beklentilerimi karşıladı yok dediğim bir özelliği henüz olmadı,1
tanıtımlarındaki özellikleri okudum heyecanla bekliyorum üstelik fiyat olarak kesinlikle tercih sebebi,1
cihazdan iki adet aldım fiyata sunulan özellikler fp açısından başarılı cihazın ekran hassasiyeti netliği harika bataryası bitmek bilmiyor kamera düşük ışıkta bile gayet net işlemci samsungun kendi işlemcisi hızında ufak sorun yaşamadım parmak izi okuyucusu hızlı çalışıyor rakiplerine göre hediye çeki avantajlı artı samsung marka değeri var yarın satmak istesen babanın oğluna satarsın bence gayet iyi ürün düşünmeden alın,1
telefonu üç gün önde teslim aldim fiyatina göre iyi bir telefon güçlü bataryasi oldukca uzun süre kullanim imkânı sunuyor tavsiye ederim,1
telefon fiyat performans olarak iyi hediye çeki kampanyası özel bir indirim hafıza kartı hediyesi bence oldukça uyguna geldi önce samsung note serisi kullanan olarak söylemeliyim kibar bir cihaz tek elle rahatlıkla kullanılabiliyor kamerası yeterli benim önemli olan batarya kapasitesi olduğu diğer özelliklerine takılmıyorum nihayetinde telefonun özelliği kadar gelişmiş olursa olsun bataryası çabuk bitince bir işe yaramıyor kamera işletim sistemi ekran vs segmentinin seviyesinde ayrıca telefonun sar değeri oldukça düşük çinli markaların sar değerleri cihazın diğer samsung cihazların 5 6 katı düzeyinde bence dikkate alınmalı ben memnun kaldım teşekkür ederim alanlara hayırlı olsun,1
telefonu bir haftadır kullanıyorum pil mükemmel diyebilirim performans gayet iyi ekran çözünürlüğü telefon çerçevesi yeterli ayrıca samsung tarafından gönderilen hediye 32gb ayrıca teşekkür ederim,1
telefon harika samsung yapıyor ben aldım 10 gün bekledim beklemeyedeğdi dah olsun,1
ürün tam olarak beklentilerimi karşıladı ürünü 2 gündür kullanıyorum gayet iyi tavsiye ederim ilk izlenip olarak güzel bir cihaz tasarımı güzel şarjı iyi gidiyor kamera çekimi mi güzel,1
telefon iyi 32 gb hafıza kartı hediyeli olarak geldi teşekkürler,1
biçok arkadaş cihazı görmeden eline bile almadan olumsuz yorum yapmışlar bunlara itibar etmeyin cihazı kullanıyorum gayet memnunuz iki yıl sonra bozulacak çin malı telefonlarla kıyaslamayın,1
fiyata göre süper,1
iyi 5000 mah batarya 24 saat kadar dayanıklı cihaz gayet iyi tavsiye ederim,1
cihazı alıp kullanmayan insanlar yorum yapar anlamıyorum bana ön siparişten dolayı uygun fiyata geldi cihazı 5 gündür kullaniyorum ekranı mükemmel amoled ekran net görüntü veriyor batarya yoğun kullanıyorum gece 12 yatarken yüzde 40 şarj kalıyor 5000 mah batarya olmasına rağmen kalın değil ele tam oturuyor fotoğraf kalitesi orta segment cihaza göre iyi mükemmel değil hızlı şarj cihazı 2 saatde batarya doluyor,1
verdiğim paraya değdi kaliteli güzel ürün ayrıca samsung evo 32 gb hediye hafıza kartı gonderdi teşekkürler,1
ön sipariş satın aldım uygun fiyatlı pil konusunda sizi üzmeyecek bir cihaz arıyorsanız tam size göre ekran kalitesi güzel arka kısım mat değil parlak plastik fiyatına göre güzel bir cihaz kağıt üstündeki özelliklere göre cihaz seçmediğimden beklentimin üzerinde bir cihaz olduğunu söyleyebilirim,1
güzel bir telefon uygun uygulamalarda sorun yaşamadan yükleme yapılabiliyor bütçeye uygun bir üretim yapılmış şuan memnunum,1
fiyat performans bakımından güzel bir telefon,1
süper bir ürün hediyeler harika,1
ürün fiyatına göre muazzam pil gücü performansı iyi,1
çin malı sar değeri olduğu belli olmayan telefonlar alıcam fiyata mis samsung varken 5000 mah pil hızlı şarj kocaman ekran süper,1
ön sipariş hepsiburada indirimi uygun fiyata geldi fiyatına göre oldukça iyi bir telefon birazda samsung arayüzü nedeni tercih ettim,1
urun cok hizli bir sekilde elime ulasti samsunga ayrica hafiza karti icin tesekkur ediyorum fiyatina gore ozellikleri cok iyi ekrani cok hos radyosu biraz gucsuz geldi almak isteyenlere oneririm,1
ürün orjinal güzel samsung türkiye garantili olması avantaj ürünün yanında gönderilen 32 gb hafıza kartı teşekkürler ayrıca bana özel fiyat indirimi hepsiburadaya teşekkürler siteden yaptığım alışverişin hiçbirinde sorun yaşamadım ürün bana uygun fiyata geldiği avantajlıyım kargo teslimat belirtilen günden bir gün önce geldi,1
telefonu ön sipariş kampanyasıya aldım kısacası işlemci gücüne ekstra rame ihtiyaç duymayacaksanız kesinlikle öneririm amacınız ben pubg oynayacağım yanda youtube izleyeceğim falan değil geniş ekrandan güzel video izlerim şarjım günü rahat rahat çıkarsın haber okur webde gezerim yormayan oyunlar oynarımsa çekinmeden alın ekran genişliğinden renginden memnunum tft olur kafanızı yormayın ekranı gayet canlı yeterli ben olumsuz bir yanını görmedim telefon giriş seviyesi bir telefon sınıfına göre oldukça başarılı kampanyaları kacırmayın zaman fiyat performans olarak oldukça verimli bir alete dönüşüyor,1
fiyatına göre iyi 2 günde pili bitmiyor gerçi kullanıma göre değişir başarılı bir model,1
başta hepsiburda teşekkür ederim ürün fiyatı kalitesi paketlemesi beş yıldız on numara,1
samsung turkiyeye hediye gonderdigi hafiza karti icin ayrica tsk ediyorum hepsiburadaya yaptigi ekstra indirim icin ayrica tsk ediyorum telefon segmente iyi olanlardan diyebilirim hizi iyi kamerasida gayet guzel hizli cekim yapiyor odaklanmasi guzel kral telefonda alsak maks 2 3 yil icinde degistiriyoruz gayet yeterli,1
güzel bir telefon satıcıya teşekkür ederim 32 gb hafıza kartı hediye olarak gönderdi,1
telefon güzel denilenin aksine malzeme kaliteli telefon gerçekten şık ablama aldık beğendi herkes fiyat performans telefonu ekran net güzel görüntü veriyor kamera 7000 tl lik telefonlar kadar değil tabi gayet güzel telefon takılma donma yapmıyor pupg gayet güzel kasmadan oynatıyor ayrıca 5000 mah pil hangi telde var sarjı muazzam gidiyor ayrıca hızlı doluyor,1
fiyat performans açısından mükemmel telefon fiyata iyisini bulamazsınız fazla düşünmeyin derim,1
ürün şık hızlı kullanışlı ses mükemmel kargo hızlı hepsiburada teşekkürler,1
ürünü beğendim teşekkürler samsung hepsiburada,1
telefon dün elime geçti kampanya fiyatıyla uyguna geldi hepsiburadaya teşekkürler,1
samsung modelde çentik kullanmış bence iyi yapmış çokta güzel olmuş telefon bi harika batarya performansı süper ekran muhteşem hızı iyi kullanımı rahat samsung ekranı iyi kullanmış 63 ekran büyük kaba değil samsung shopa hediye içinde teşekkür ediyorum,1
cihaz beklentilerimiz üstünde çıktı ekran tft laf edenlere bakmayın şahane bir ekranı var s7 den geçtim cihaza pişman değilim parasını hakkını veren bir cihaz arada telefon geldiğinde şarjı 52 idi 42 e düşene kadar kurulum yaptım kurcaladım verdiği ekran süresi 1 saat 15 dk idi 10 pile 1 saat 15 dk pil süresi açıkçası makineyi seçerken kadar doğru bir tercih yaptığımı bana kanıtladı,1
fiyat avantajı ucuza geldi özelliklerinden ben memnunum firmaya teşekkür ederim,1
ürünü ön siparişten aldığımda sevk 05 mart teslimat 06 mart yazıyordu fakat bugün 05 martta teslim aldım yanında 32gb hafıza kartı hediyesi vardı ürünü alırken zaten 250tl hediye çeki 250tl özel indirim yapmışlardı bir hafıza kartı hediyesi iyice ihya ettiler samsunga teşekkür ederim umarım telefon bizi ihya eder,1
cihazı bugün teslim ettiler ekran kalitesi iyi henüz inceleme fırsatım olmadı gerçekten estetik duruyor içerisinden orijinal samsung 32 gb hafıza kartı hediye olarak geldi samsung’a hepsiburada teşekkürler umarım yeni nesil cihazdan memnun kalırım,1
hediye çeki makul bir fiyata geliyor bence ekranı bataryası ön planda olan model beni tatmin etti tavsiye ederim ayrıca yanında gelen 32gb hafiza kartıda güzel bir hediye teslimat biraz geç yapıldı beklememe değdi,1
ürün parasına göre gerçekten mükemmel paraya alınacak iyi telefon,1
telefonu kullanmadan yapılan yorumlar anlamsıztelefonum geldi beklediğimden iyi çıktı ekran canlı ışıkları oldukça yeterli kamerası ıyı on kamera genıs acı arka kamerada extra geniş açılı herzamanki samsung kalitesi,1
ürün bugün teslim edildi genel anlamıyla güzel gecikmeden dolayı hafıza kartı hediye edildi sepette 250lira indirim artı 250lira hediye çekiyle aldım fiyata alınanilecek telefonların iyisi diyebilirim teşekkürler hepsiburada,1
ön sipariş mavi rengini aldım günlük ihtiyaçlarınızı karşılayacak özelliklere sahip bir telefon fiyatta bir telefondan üst serilerdeki özellikleri beklemek doğru değil fiyat aralığındaki ithalatçı garantili telefonları almak garanti süreciyle ilgili riskleri göze almanızı gerektirir kasası plastik şık görünüyor batarya gücü yüksek beklentimi karşılıyor tft ekran olduğu amoled ekranlar kadar parlak değil ön kamera flaşı bildiğimiz çakan flaşlardan değil ekran rengini krem rengine dönüştürüp parlaklığı ani yükselterek flaş efekti yapıyor ancak sonuç gayet tatmin edici oyun oynamadığım oyun performansını değerlendiremiyorum başta belirttiğim fiyata üst seviye özellik beklemek ithalatçı garantili telefonlarla kıyaslamak doğru değil özetle telefondan memnunum,1
ben beğendim tavsiye ederim,1
merhabalar telefonda 10 saat ekran süresi aldım günde 3 saat ekran kullanan birisi olarak bana bataryası 3 gün gidecektir 2 saatte bataryasını tam doldurduğuna göre günlük 40 dakikalık şarj tam gün idare edilebilir kamerasını ben beğendim özellikle geniş açılı ikinci kamera işe yarayacak duruyor boyut ağırlık olarak bana biraz fazla geldi artık telefon boyutlarda hemen hemen oyun oynamayan biriyim dolayısıyla özellikleri bana fazlasıyla yeterli yok işlemcisi şuymuş buymuş beni ilgilendirmiyor işimi takılmadan gayet hızlı yapıyor parmak izi sensörü yüz tanıma özelliği gayet başarılı çalışıyor ekran kalitesi çözünürlüğü parlaklığı muazzama yakın ekran yansıtma özelliği hızlı stabil kutudan kulaklık hızlı şarj adaptörü çıkıyor kısacası ben beğendim tavsiye ederim,1
ürünü bugün teslim aldımfiyatına göre kendi segmentinin bence iyisizarif güzel hafif bir telefonkargo geç çıktığı satıcı hediye olarak 32 gb hafıza kartıda gönderdibence gayet güzel bir alışveriş oldu teşekkür ederim,1
telefonun iyi yönü 5000mh batarya artirilabilir hafiza 512gb cok iyi,1
telefonu yeni actim görünüş mükemmel ısınma hissetmedim biraz hızlı olmalıydı ekran mükemmel kamera aşırı bir beklentisi olmayan iyi hediye 32 gb sd kart birlikte gayet güzel paketlenmiş bir biçimde elime ulaştı asıl önemlisi bir kaç kampanya birleştirip piyasanın altinda fiyat ödemiş olmam tavsiye ederim teşekkürler hb,1
fiyat aralığı gayet makul bir ürün çin teknolojisi almak yerine kore tercih edilebilir xiaomi kullanmış olarak rahatlıkla söylüyorum,1
telefon harika arkadaşlar batarya muhteşem bitmiyor hafıza kartı hediyesi içinde teşekkürler hepsiburadacom,1
oldukça güzel,1
ön siparişle aldımsiparisim belirtilen teslim tarihinden once elime ulasti 1 gundur kullaniyorumgercekten şik kullanişli bir cihazsarji iyikamerasindan mennun kaldikkasa malzeme kalitesi biraz dusuk olsada kilifla kullanilacagi icin cokta onemli degilekran parlakligi cozunurlugu harikapubg yuksek kalite oynarken kasma donma bir problem yasamadik kulaklik vasat icinden 32gb hafiza kartida ciktifiyat performans bakimindan 250 tl hediye ceki alinabiecek bence uygun cihazteşekkürler hepsiburada samsung türkiye,1
gm 9 pro alarak kronik sorunlarla başınız ağrıması yerine samsung m20 alın kafanız rahat etsin düşündüm almaya karar verdim şarj kamera konusunda üzmeyeceğini düşünüyorum,1
uzun yıllar s seri samsung kullandım beni gerçekten kullanım bakımından tatmin ediyor hele oyun oynarken gerçekten zevk veriyor malzeme kalitesi müşteri desteği muhteşem beni üzmedi yukarıda arkadaşlar çin mallları karşılaştırma yapmışlar sadece gülüyorum çin telefonlar malzeme kalitesi garanti servisleri berbat ötesi hele bulut destegi olmayan berbat ötesi servisleri neye destekleri var bir araştırın öncelikle fiyat degil güvenilirlik önemli unutmayın hayırlı alışverişler,1
paraya gayet uygun,1
sitesinde yazdığı dolu şarjla 28 saat video 10 dakikalık şarjla 3 saat video izleme diyor doğruysa telefon bitmiyor isterim fotoğraf video ortalamaysa bedavadan pahalı90 ekran gövde oranı bundan dolayı normal 5 5 inçlik telefon boyutunda64 lük hafıza kartı taktın yeterful hd ekran olsun,1
satın almadan yorum yazanlara inanmayın arkadaşlar teknoloji biliyorlar bir telefon ucuza mal edilir bilmedikleri şuan fiyata göre yorum yapıyorlar mal edildiği fiyatta rakibi yok,1
telefon özellikleri iyi özellikle işlemci yeni bir işlemci batarya kapasitesi devasa hızlı şarj özelliği var fakat plastik kapak dayanıksız geliyor tek eksisi bence,1
harika telefon tasarım itibariyle iphone x huawei ye ben burdayım fiyata diyor ufak detaylara takılmayın çentik tasarımı yurtdışında yok sattı incelemelerde hız görsellik olarak bir sıkıntısı yok kamerasının amiral gemisi telefonlardan üstün olup 13 mp oluşu cabası düşünmeden alınır indirim teşekkürler hb samsung,1
paraya mükemmel bir telefonbazı arkadaşlar ürün hakkında yanlış bilgilendirme yapmışlarürünün özelliklerine samsung resmi sitesinden yada yotube incelemelere baksınlarekran olayına gelince ıphone bile xr lcd ekran kullandıavantajları var fazla pil ömrü demek açıdan değerlendirmek gerekir çıkmamış bir ürün hakkında kadar karalama yapmanın doğru olmadığı düşüncesindeyim,1
fiyata göre gayet iyi,1
samsung kalitesiyle hindistan stokları dakikalar içinde bitirmiş telefonşu anda burada com dada telefon gelmeden bile fazla satan telefon bence fiyat özelliklere göre iyipil muhteşem ben aldım,1
